invoice_date,product_name,product_rank,product_category,product_details,brand_name,location,product_price,units_sold,dow,week,yr,week_year,month,floor_month
2019-06-11T23:13:39Z,Liberty Haze,591,Crumble,Crumble,Lunchbox Alchemy,Oregon,15.47,4,11,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-12T03:40:11Z,Liberty Haze,591,Wax,Crumble,Lunchbox Alchemy,Oregon,15.47,9,11,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-12T20:17:24Z,Lulu,592,Concentrate,Crumble,Lunchbox Alchemy,Oregon,12.57,3,12,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-12T21:24:37Z,Lulu,592,Crumble,Crumble,Lunchbox Alchemy,Oregon,12.57,8,12,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-12T21:32:34Z,Lulu,592,Wax,Crumble,Lunchbox Alchemy,Oregon,12.57,8,12,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-13T08:42:27Z,Oatmeal Raisin Cookie,593,Edibles,NA,Goodies by MaGooch,California,71.77,8,13,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-13T13:56:43Z,Orange,594,Concentrate,Crumble,Waxman Concentrates,California,16.16,8,13,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-13T14:18:02Z,Orange,594,Crumble,Crumble,Waxman Concentrates,California,16.16,3,13,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-13T18:15:48Z,Orange,594,Wax,Crumble,Waxman Concentrates,California,16.16,4,13,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-13T20:57:41Z,"Passion #1 (Purple Passion, Amstel Gold)",595,Concentrate,Crumble,Skunk Feather Concentrates,California,29.77,1,13,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-14T05:04:31Z,"Passion #1 (Purple Passion, Amstel Gold)",595,Crumble,Crumble,Skunk Feather Concentrates,California,29.77,6,13,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-14T12:24:08Z,"Passion #1 (Purple Passion, Amstel Gold)",595,Wax,Crumble,Skunk Feather Concentrates,California,29.77,9,14,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-14T15:52:49Z,Pineapple & Bubblegum,596,Concentrate,Crumble,Lunchbox Alchemy,Oregon,87.46,6,14,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-14T18:25:25Z,Pineapple & Bubblegum,596,Crumble,Crumble,Lunchbox Alchemy,Oregon,87.46,9,14,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-14T22:51:20Z,Pineapple & Bubblegum,596,Wax,Crumble,Lunchbox Alchemy,Oregon,87.46,5,14,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-15T02:08:42Z,Purple Mix,597,Concentrate,Crumble,Skunk Feather Concentrates,California,88.63,4,14,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-15T09:42:26Z,Purple Mix,597,Crumble,Crumble,Skunk Feather Concentrates,California,88.63,7,15,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-15T12:32:38Z,Purple Mix,597,Wax,Crumble,Skunk Feather Concentrates,California,88.63,6,15,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-15T14:22:00Z,Red Diesel,598,Concentrate,Crumble,Elicit Labs,California,37.54,8,15,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-15T19:20:58Z,Red Diesel,598,Crumble,Crumble,Elicit Labs,California,37.54,7,15,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-15T20:05:45Z,Red Diesel,598,Wax,Crumble,Elicit Labs,California,37.54,6,15,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-15T23:48:02Z,Red Velvet Cake,599,Edibles,NA,Morsel Bakery,California,26.87,1,15,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-16T01:00:58Z,Run The Jewels,600,Concentrate,Crumble,Skunk Feather Concentrates,California,56.25,6,15,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-16T03:08:35Z,Run The Jewels,600,Crumble,Crumble,Skunk Feather Concentrates,California,56.25,3,15,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-16T04:36:26Z,Run The Jewels,600,Wax,Crumble,Skunk Feather Concentrates,California,56.25,4,15,24,2019,2019-06-09T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-16T07:14:04Z,Scrumpy,601,Concentrate,Crumble,Skunk Feather Concentrates,California,28.96,9,16,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-16T10:10:17Z,Scrumpy,601,Crumble,Crumble,Skunk Feather Concentrates,California,28.96,5,16,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-16T13:51:29Z,Scrumpy,601,Wax,Crumble,Skunk Feather Concentrates,California,28.96,10,16,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-16T21:59:55Z,South Fork Kush,602,Concentrate,Crumble,Dabbenport Extracts,California,61.55,5,16,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-16T22:58:38Z,South Fork Kush,602,Crumble,Crumble,Dabbenport Extracts,California,61.55,8,16,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-17T03:08:09Z,South Fork Kush,602,Wax,Crumble,Dabbenport Extracts,California,61.55,6,16,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-17T03:39:22Z,Sublingual Dropz,603,Tincture,THC,Dirty Arm Farm,Oregon,47.05,8,16,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-17T03:45:21Z,Sublingual Dropz,603,Tincture,1:1,Dirty Arm Farm,Oregon,18.63,2,16,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-17T07:40:15Z,Sublingual Dropz,603,Tincture,CBD,Dirty Arm Farm,Oregon,83.51,9,17,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-17T13:42:18Z,Vin Diesel,604,Concentrate,Crumble,Skunk Feather Concentrates,California,27.64,2,17,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-17T18:52:10Z,Vin Diesel,604,Crumble,Crumble,Skunk Feather Concentrates,California,27.64,2,17,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-17T21:12:25Z,Vin Diesel,604,Wax,Crumble,Skunk Feather Concentrates,California,27.64,3,17,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-17T23:10:02Z,.5g Jillybean,605,Flowers,Pre-roll,Chalice Farms,Oregon,10.72,7,17,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-18T00:22:22Z,.5g Jillybean,605,Pre-Roll,Pre-roll,Chalice Farms,Oregon,10.72,6,17,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-18T02:10:31Z,.5g Mango Kush,606,Flowers,Pre-roll,Chalice Farms,Oregon,74.97,9,17,24,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-18T14:43:51Z,.5g Mango Kush,606,Pre-Roll,Pre-roll,Chalice Farms,Oregon,74.97,1,18,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-18T15:44:47Z,.5g Marionberry,607,Flowers,Pre-roll,Chalice Farms,Oregon,78.33,4,18,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-18T17:03:47Z,.5g Marionberry,607,Pre-Roll,Pre-roll,Chalice Farms,Oregon,78.33,7,18,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-18T22:21:05Z,.5g Mr. Nice,608,Flowers,Pre-roll,Chalice Farms,Oregon,43.54,6,18,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-19T01:52:44Z,.5g Mr. Nice,608,Pre-Roll,Pre-roll,Chalice Farms,Oregon,43.54,7,18,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-19T07:58:09Z,10mg THC Soft Gels,609,Edibles,NA,AbsoluteXtracts,California,26.31,7,19,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-19T08:33:27Z,10mg THC Soft Gels,609,Pill,NA,AbsoluteXtracts,California,26.31,4,19,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-19T23:54:52Z,25mg THC Soft Gels,610,Edibles,NA,AbsoluteXtracts,California,47.45,5,19,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-20T03:37:43Z,25mg THC Soft Gels,610,Pill,NA,AbsoluteXtracts,California,47.45,5,19,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-20T04:01:46Z,303 Stooges,611,Concentrate,Shatter,Chronic Extracts,California,90.2,9,19,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-20T06:05:03Z,303 Stooges,611,Shatter,Shatter,Chronic Extracts,California,90.2,10,19,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-20T13:57:57Z,4:1 CBD,612,Concentrate,Oil,Care By Design,California,48.14,6,20,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-20T15:31:57Z,4:1 CBD,612,Oil,Oil,Care By Design,California,48.14,6,20,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-20T15:48:34Z,50mg THC Soft Gels,613,Edibles,NA,AbsoluteXtracts,California,52.05,7,20,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-20T18:50:07Z,50mg THC Soft Gels,613,Pill,NA,AbsoluteXtracts,California,52.05,7,20,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-21T02:16:16Z,A-Train,614,Concentrate,Shatter,NugRun Concentrates,California,34.15,2,20,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-21T02:38:44Z,A-Train,614,Shatter,Shatter,NugRun Concentrates,California,34.15,3,20,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-21T08:08:49Z,AC/DC & CB Diesel,615,Concentrate,Oil,The CO2 Company,Oregon,96.82,2,21,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-21T08:44:17Z,AC/DC & CB Diesel,615,Oil,Oil,The CO2 Company,Oregon,96.82,2,21,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-21T14:21:19Z,Afghan Blue,616,Vapes,Vaporizer Cartridge,The CO2 Company,Oregon,86.03,8,21,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-21T22:53:13Z,Afghan Blue,616,Vape Cartidge,Vaporizer Cartridge,The CO2 Company,Oregon,86.03,10,21,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-22T07:37:56Z,Afghani Landrace,617,Vapes,Vaporizer Cartridge,Bhang,California,55.53,9,22,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-22T08:33:51Z,Afghani Landrace,617,Vape Cartidge,Vaporizer Cartridge,Bhang,California,55.53,5,22,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-22T11:39:16Z,Alien Orange Cookies,618,Concentrate,Shatter,Paper Planes Extracts,California,87.94,7,22,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-22T11:50:04Z,Alien Orange Cookies,618,Shatter,Shatter,Paper Planes Extracts,California,87.94,4,22,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-22T13:23:20Z,Alien Train Wreck,619,Concentrate,Shatter,HGH Extractions,California,67.49,9,22,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-22T21:45:39Z,Alien Train Wreck,619,Shatter,Shatter,HGH Extractions,California,67.49,9,22,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-22T23:08:11Z,Almond Brittle,620,Edibles,NA,Baked by coco,Oregon,63.23,5,22,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-23T04:41:59Z,Almond Brittle,620,Snack,NA,Baked by coco,Oregon,63.23,6,22,25,2019,2019-06-16T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-23T07:07:24Z,Almond Cake Bites,621,Edibles,Pack,Laurie & Mary Jane,Oregon,45.84,4,23,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-23T08:56:21Z,Almond Cake Bites,621,Edibles,Single,Laurie & Mary Jane,Oregon,13.26,5,23,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-23T18:03:52Z,Almond Roca,622,Edibles,NA,The Nutty Baker,California,31.02,6,23,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-23T18:57:26Z,Almond Roca,622,Snack,NA,The Nutty Baker,California,31.02,8,23,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-23T21:08:40Z,Anti-Inflammatory Body Lotion,623,Topical,Large,Sacred Herb Medicinals,Oregon,96.96,6,23,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-23T22:52:22Z,Anti-Inflammatory Body Lotion,623,Topical,Small,Sacred Herb Medicinals,Oregon,65.54,1,23,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-23T23:01:55Z,Apple Pucker,624,Concentrate,Oil,Alpine Vapor,California,80.8,4,23,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-24T01:18:05Z,Apple Pucker,624,Oil,Oil,Alpine Vapor,California,80.8,7,23,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-24T02:24:32Z,Applegate & Jane ,625,Concentrate,Oil,The CO2 Company,Oregon,74.49,10,23,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-24T05:17:12Z,Applegate & Jane ,625,Oil,Oil,The CO2 Company,Oregon,74.49,5,23,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-24T08:18:28Z,Apricot Indica,626,Edibles,NA,Day Dreamers,California,11.74,4,24,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-24T09:19:28Z,Apricot Indica,626,Chocolate,NA,Day Dreamers,California,11.74,8,24,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-24T11:06:49Z,Awaken,627,Vapes,Vaporizer Cartridge,Alchemy by Dark Heart,California,61.42,5,24,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-24T14:01:46Z,Awaken,627,Vape Cartidge,Vaporizer Cartridge,Alchemy by Dark Heart,California,61.42,1,24,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-24T15:33:23Z,Balance,628,Vapes,Vaporizer Disposable,Evoxe Laboratories,California,34.08,7,24,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-24T21:32:37Z,Balance,628,Disposable Vape,Vaporizer Disposable,Evoxe Laboratories,California,34.08,4,24,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-24T21:48:33Z,Balance Hybrid,629,Vapes,Vaporizer Cartridge,Mighty Meds,California,97.6,2,24,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-24T22:19:13Z,Balance Hybrid,629,Vape Cartidge,Vaporizer Cartridge,Mighty Meds,California,97.6,5,24,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-24T23:17:10Z,Balm,630,Topical,Cannabis & Calendula,Awakened Topicals,California,69.25,5,24,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-25T01:31:49Z,Balsamic Vinaigrette (25mg),631,Edibles,NA,Yummi Karma,California,19.12,3,24,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-25T01:38:21Z,Balsamic Vinaigrette (25mg),631,Dressing,NA,Yummi Karma,California,19.12,5,24,25,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-25T09:04:45Z,Balsamic Vinaigrette (50mg),632,Edibles,NA,Yummi Karma,California,85.18,6,25,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-25T10:41:10Z,Balsamic Vinaigrette (50mg),632,Dressing,NA,Yummi Karma,California,85.18,2,25,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-25T12:46:58Z,Banana,633,Vapes,Vaporizer Cartridge,Elephant Extracts,California,9.95,2,25,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-25T15:50:39Z,Banana,633,Vape Cartidge,Vaporizer Cartridge,Elephant Extracts,California,9.95,9,25,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-25T20:02:22Z,Banana Chips,634,Edibles,NA,EdiPure,California,39.54,6,25,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-25T20:35:50Z,Banana Chips,634,Snack,NA,EdiPure,California,39.54,2,25,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-26T01:13:00Z,Banana Cookies,635,Vapes,Vaporizer Disposable,W Vapes,California,97.62,5,25,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-26T04:23:15Z,Banana Cookies,635,Disposable Vape,Vaporizer Disposable,W Vapes,California,97.62,8,25,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-26T10:57:57Z,Banana Jack,636,Concentrate,Shatter,BAMF Extractions,California,66.39,2,26,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-26T19:55:43Z,Banana Jack,636,Shatter,Shatter,BAMF Extractions,California,66.39,9,26,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-26T23:23:39Z,Barbecue Potato Chips,637,Edibles,NA,Yummi Karma,California,35.84,7,26,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-27T00:03:02Z,Barbecue Potato Chips,637,Snack,NA,Yummi Karma,California,35.84,7,26,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-27T03:21:49Z,Bash Cherry Pie,638,Flowers,Pre-roll,California Finest,California,73.24,3,26,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-27T18:18:19Z,Bash Cherry Pie,638,Pre-Roll,Pre-roll,California Finest,California,73.24,3,27,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-27T22:33:03Z,Bash OG,639,Flowers,Pre-roll,California Finest,California,77.78,9,27,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-28T04:58:58Z,Bash OG,639,Pre-Roll,Pre-roll,California Finest,California,77.78,6,27,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-28T11:33:42Z,Bend Blend,640,Concentrate,Shatter,NW KIND,Oregon,43.21,4,28,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-29T01:16:59Z,Bend Blend,640,Shatter,Shatter,NW KIND,Oregon,43.21,9,28,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-29T08:23:42Z,Berry Blue Koolaid,641,Edibles,NA,Tasty High Creations,California,63.19,1,29,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-29T08:57:21Z,Berry Blue Koolaid,641,Drink,NA,Tasty High Creations,California,63.19,8,29,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-29T15:22:44Z,Biker Kush V1.0,642,Concentrate,Wax,Elephant Extracts,California,16.73,4,29,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-29T17:53:08Z,Biker Kush V1.0,642,Wax,Wax,Elephant Extracts,California,16.73,1,29,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-30T03:39:59Z,Black & Blue,643,Concentrate,Wax,IVXX,California,62.84,4,29,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-30T04:19:29Z,Black & Blue,643,Wax,Wax,IVXX,California,62.84,9,29,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-30T04:34:52Z,Black Cherry,644,Edibles,NA,Tasty High Creations,California,8.78,5,29,26,2019,2019-06-23T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-30T11:27:06Z,Black Cherry,644,Drink,NA,Tasty High Creations,California,8.78,1,30,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-30T11:40:19Z,Black Cherry (120mg),645,Edibles,NA,Zasp,California,51.79,2,30,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-30T12:04:51Z,Black Cherry (120mg),645,Drink,NA,Zasp,California,51.79,5,30,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-06-30T19:49:01Z,Black Cherry (80mg),646,Edibles,NA,Zasp,California,75.22,3,30,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-01T06:40:07Z,Black Cherry (80mg),646,Drink,NA,Zasp,California,75.22,5,30,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-01T10:01:57Z,Black Cherry Hard Candies,647,Edibles,NA,The Nutty Baker,California,41.18,5,1,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-01T18:10:00Z,Black Cherry Hard Candies,647,Candy,NA,The Nutty Baker,California,41.18,8,1,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-01T21:47:09Z,Black Diamond 720 Bar,648,Edibles,NA,Day Dreamers,California,93.2,9,1,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-01T21:50:12Z,Black Diamond 720 Bar,648,Chocolate,NA,Day Dreamers,California,93.2,6,1,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T02:29:03Z,Black Diamond x Gorilla Glue,649,Concentrate,Shatter,HGH Extractions,California,44.59,3,1,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T03:42:47Z,Black Diamond x Gorilla Glue,649,Shatter,Shatter,HGH Extractions,California,44.59,7,1,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T04:31:16Z,Black Kush,650,Vapes,Vaporizer Cartridge,Emerald Farms,California,65.36,9,1,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T04:36:41Z,Black Kush,650,Vape Cartidge,Vaporizer Cartridge,Emerald Farms,California,65.36,5,1,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T06:23:22Z,Black Mamba Drink,651,Edibles,NA,Morsel Bakery,California,29.58,4,1,26,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T10:24:26Z,Black Mamba Drink,651,Drink,NA,Morsel Bakery,California,29.58,4,2,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T12:47:49Z,Black Out,652,Concentrate,Oil,Eureka Vapor,California,42.94,9,2,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T13:47:18Z,Black Out,652,Oil,Oil,Eureka Vapor,California,42.94,7,2,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T18:36:12Z,Black Private Reserve,653,Vapes,Vaporizer Cartridge,Bhang,California,78.72,7,2,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T19:03:10Z,Black Private Reserve,653,Vape Cartidge,Vaporizer Cartridge,Bhang,California,78.72,1,2,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T20:28:35Z,Blackberry Dark Chocolate Bar,654,Edibles,NA,FlavRX,California,45.01,9,2,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T21:07:18Z,Blackberry Dark Chocolate Bar,654,Chocolate,NA,FlavRX,California,45.01,5,2,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T22:54:57Z,Blackberry Haze,655,Vapes,Vaporizer Cartridge,Bhang,California,67.01,4,2,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-02T23:20:02Z,Blackberry Haze,655,Vape Cartidge,Vaporizer Cartridge,Bhang,California,67.01,6,2,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-03T01:28:23Z,Blackberry Lemonaid,656,Concentrate,Shatter,NugRun Concentrates,California,69.6,10,2,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-03T10:37:41Z,Blackberry Lemonaid,656,Shatter,Shatter,NugRun Concentrates,California,69.6,5,3,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-03T15:20:47Z,Blood Orange,657,Concentrate,Oil,Elephant Extracts,California,97.4,6,3,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-04T01:12:01Z,Blood Orange,657,Oil,Oil,Elephant Extracts,California,97.4,9,3,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-04T06:54:07Z,Blue Afghani,658,Vapes,Vaporizer Cartridge,The CO2 Company,Oregon,43.98,1,3,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
2019-07-04T08:46:45Z,Blue Afghani,658,Vape Cartidge,Vaporizer Cartridge,The CO2 Company,Oregon,43.98,3,4,27,2019,2019-06-30T07:00:00Z,Jun,2019-06-01T07:00:00Z
