id,location,quantity,unit_price,cost_per_invoice,product_name,prod_name_count,product_category,invoice_date,dow,week,yr,week_year,month,floor_month,invoice_no,stock_code,product_details,brand,brand_name,brand_category
223,California,1,16.98,16.98,Sour Limon,2,Flowers,2020-12-10,10,50,2020,2020-12-06,Dec,2020-12-01,538351,48173c, Pre-roll,Emeralds,Cann Eye Dream Ice Cream,Edibles
223,California,1,1.65,1.65,Sour Limon,2,Pre-Roll,2020-05-19,19,20,2020,2020-05-17,May,2020-05-01,553833,23209, Pre-roll,Emeralds,Cann Eye Dream Ice Cream,Edibles
1453,Washington,1,1.63,1.63,Sparkling Cranberry CBD,2,Edibles,2020-08-30,30,35,2020,2020-08-30,Aug,2020-08-01,564755,22348,NA,Mirth Provisions,Synergy,Concentrates
1453,Washington,1,6.25,6.25,Sparkling Cranberry CBD,2,Drink,2020-03-29,29,13,2020,2020-03-29,Mar,2020-03-01,548167,21035,NA,Mirth Provisions,Synergy,Concentrates
1473,California,1,0.85,0.85,Spice Cookie,2,Edibles,2020-02-27,27,9,2020,2020-02-23,Feb,2020-02-01,545038,72140E,NA,Karma Treats,THC Honey Cup,Edibles
1413,California,1,2.46,2.46,Spiced Chai Mix,2,Edibles,2020-05-24,24,21,2020,2020-05-24,May,2020-05-01,554512,21773,NA,Fine & Dandies,Stokes Confections,Edibles
1413,California,1,1.45,1.45,Spiced Chai Mix,2,Drink,2020-08-16,16,33,2020,2020-08-16,Aug,2020-08-01,563477,22646,NA,Fine & Dandies,Stokes Confections,Edibles
1091,California,1,0.65,0.65,Sprig Soda (45mg x 4),2,Edibles,2020-10-23,23,43,2020,2020-10-18,Oct,2020-10-01,572280,20974,NA,Sprig,Nova Farms,Flower
1091,California,1,4.25,4.25,Sprig Soda (45mg x 4),2,Edibles,2020-06-16,16,24,2020,2020-06-14,Jun,2020-06-01,557129,22429,NA,Sprig,Nova Farms,Concentrates
1091,California,1,15.79,15.79,Sprig Soda (45mg x 4),2,Drink,2020-09-26,26,39,2020,2020-09-20,Sep,2020-09-01,568346,48194,NA,Sprig,Nova Farms,Flower
1091,California,1,8.5,8.5,Sprig Soda (45mg x 4),2,Drink,2020-12-05,5,49,2020,2020-11-29,Nov,2020-11-01,537141,22624,NA,Sprig,Nova Farms,Concentrates
553,California,1,12.75,12.75,Star Dawg,2,Flowers,2020-12-05,5,49,2020,2020-11-29,Nov,2020-11-01,580635,85066, Pre-roll,Medithrive Direct,FLIGHT FARMS,Vapes
553,California,1,8.29,8.29,Star Dawg,2,Flowers,2020-11-14,14,46,2020,2020-11-08,Nov,2020-11-01,576339,22429, Pre-roll,Medithrive Direct,FLIGHT FARMS,Batteries
553,California,1,1.25,1.25,Star Dawg,2,Pre-Roll,2020-11-10,10,45,2020,2020-11-08,Nov,2020-11-01,575602,20675, Pre-roll,Medithrive Direct,FLIGHT FARMS,Vapes
553,California,1,1.65,1.65,Star Dawg,2,Pre-Roll,2020-11-15,15,46,2020,2020-11-15,Nov,2020-11-01,576615,22553, Pre-roll,Medithrive Direct,FLIGHT FARMS,Batteries
886,Colorado,1,2.95,2.95,Starters,2,Flowers,2020-12-05,5,49,2020,2020-11-29,Nov,2020-11-01,537057,22086, Pre-roll,Dummies,KJL Compounds,Concentrates
886,Colorado,1,3.75,3.75,Starters,2,Flowers,2020-12-05,5,49,2020,2020-11-29,Nov,2020-11-01,537051,22729, Pre-roll,Dummies,KJL Compounds,Vape Pens
886,Colorado,1,2.46,2.46,Starters,2,Flowers,2020-09-28,28,39,2020,2020-09-27,Sep,2020-09-01,568716,23502, Pre-roll,Dummies,KJL Compounds,Medical
886,Colorado,1,5.79,5.79,Starters,2,Pre-Roll,2020-09-27,27,39,2020,2020-09-27,Sep,2020-09-01,568567,21352, Pre-roll,Dummies,KJL Compounds,Concentrates
886,Colorado,1,3.75,3.75,Starters,2,Pre-Roll,2020-11-18,18,47,2020,2020-11-15,Nov,2020-11-01,577172,22801, Pre-roll,Dummies,KJL Compounds,Vape Pens
886,Colorado,1,1.65,1.65,Starters,2,Pre-Roll,2020-12-16,16,51,2020,2020-12-13,Dec,2020-12-01,539181,22136, Pre-roll,Dummies,KJL Compounds,Medical
93,California,1,1.63,1.63,Stoic Balm Tin,2,Topical,2020-07-14,14,28,2020,2020-07-12,Jul,2020-07-01,560090,20723, 4oz,Daddy Bones Balm,Avitas (CANADA),Edibles
185,California,1,0.39,0.39,Stoic Balm Tin,2,Topical,2020-07-10,10,28,2020,2020-07-05,Jul,2020-07-01,559535,22094, 2oz,Daddy Bones Balm,Buddah Seeds Bank (SPAIN),Flower
31,California,1,0.55,0.55,Strawberry 800mg,2,Flowers,2020-10-23,23,43,2020,2020-10-18,Oct,2020-10-01,572318,23309, Pre-roll,Presidential Rx,AbsoluteXtracts,Flower
31,California,1,16.63,16.63,Strawberry 800mg,2,Flowers,2020-03-01,1,9,2020,2020-03-01,Mar,2020-03-01,545333,22169, Pre-roll,Presidential Rx,AbsoluteXtracts,Vape Pens
31,California,1,0.85,0.85,Strawberry 800mg,2,Flowers,2020-11-06,6,45,2020,2020-11-01,Nov,2020-11-01,574675,22566, Pre-roll,Presidential Rx,AbsoluteXtracts,Edibles
31,California,1,3.75,3.75,Strawberry 800mg,2,Flowers,2020-08-01,1,31,2020,2020-07-26,Jul,2020-07-01,562031,84847, Pre-roll,Presidential Rx,AbsoluteXtracts,Medical
31,California,1,0.79,0.79,Strawberry 800mg,2,Pre-Roll,2020-03-22,22,12,2020,2020-03-22,Mar,2020-03-01,547397,21916, Pre-roll,Presidential Rx,AbsoluteXtracts,Flower
31,California,1,2.08,2.08,Strawberry 800mg,2,Pre-Roll,2020-08-28,28,35,2020,2020-08-23,Aug,2020-08-01,564729,20713, Pre-roll,Presidential Rx,AbsoluteXtracts,Vape Pens
31,California,1,1.95,1.95,Strawberry 800mg,2,Pre-Roll,2020-09-21,21,38,2020,2020-09-20,Sep,2020-09-01,567622,22898, Pre-roll,Presidential Rx,AbsoluteXtracts,Edibles
31,California,1,2.1,2.1,Strawberry 800mg,2,Pre-Roll,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,580884,22866, Pre-roll,Presidential Rx,AbsoluteXtracts,Medical
580,Washington,1,1.25,1.25,Strawberry Banana with Sour Lemon Rosin,2,Flowers,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,580956,20971, Pre-roll,Pacific Remedy,From The Soil,Flower
580,Washington,1,1.65,1.65,Strawberry Banana with Sour Lemon Rosin,2,Flowers,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,581474,23300, Pre-roll,Pacific Remedy,From The Soil,Concentrates
580,Washington,1,4.96,4.96,Strawberry Banana with Sour Lemon Rosin,2,Pre-Roll,2020-08-30,30,35,2020,2020-08-30,Aug,2020-08-01,564818,21577, Pre-roll,Pacific Remedy,From The Soil,Flower
580,Washington,1,5.79,5.79,Strawberry Banana with Sour Lemon Rosin,2,Pre-Roll,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,581023,20936, Pre-roll,Pacific Remedy,From The Soil,Concentrates
1663,California,1,6.75,6.75,Strawberry Lemon Taffy,2,Edibles,2020-02-27,27,9,2020,2020-02-23,Feb,2020-02-01,545066,22843,NA,That Taffy,Yolk,Concentrates
1663,California,1,0.83,0.83,Strawberry Lemon Taffy,2,Candy,2020-03-29,29,13,2020,2020-03-29,Mar,2020-03-01,548194,85186C,NA,That Taffy,Yolk,Concentrates
1404,California,1,2.55,2.55,Strawberry TerpSlurp,2,Edibles,2020-01-30,30,5,2020,2020-01-26,Jan,2020-01-01,542612,22110,NA,Morsel Bakery,Stagecoach,Flower
1404,California,1,8.95,8.95,Strawberry TerpSlurp,2,Edibles,2020-08-24,24,34,2020,2020-08-23,Aug,2020-08-01,564307,82486,NA,Morsel Bakery,Stagecoach,Concentrates
1404,California,1,1.45,1.45,Strawberry TerpSlurp,2,Drink,2020-02-07,7,6,2020,2020-02-02,Feb,2020-02-01,543309,21161,NA,Morsel Bakery,Stagecoach,Flower
1404,California,1,8.29,8.29,Strawberry TerpSlurp,2,Drink,2020-02-25,25,8,2020,2020-02-23,Feb,2020-02-01,545027,22499,NA,Morsel Bakery,Stagecoach,Concentrates
805,California,1,5.79,5.79,Sugar Cones,2,Flowers,2020-02-02,2,5,2020,2020-02-02,Feb,2020-02-01,542998,21890, Pre-roll,Chronic Solutions,Imperial Extracts,Concentrates
805,California,1,1.65,1.65,Sugar Cones,2,Pre-Roll,2020-12-03,3,49,2020,2020-11-29,Nov,2020-11-01,536863,22382, Pre-roll,Chronic Solutions,Imperial Extracts,Concentrates
1412,Colorado,1,12.5,12.5,Sugar Shatter,2,Edibles,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,581006,23104, Sour Blue Raspberry,Cumulus Candies,Stixy Woodz Exclusiv Goodz,Flower
1412,Colorado,1,1.69,1.69,Sugar Shatter,2,Candy,2020-12-14,14,50,2020,2020-12-13,Dec,2020-12-01,538881,84559b, Sour Blue Raspberry,Cumulus Candies,Stixy Woodz Exclusiv Goodz,Flower
174,California,1,1.25,1.25,Sunny Side Bubble Bar,2,Topical,2020-07-13,13,28,2020,2020-07-12,Jul,2020-07-01,559876,21446,NA,High Mermaid Bath &+ Body,Brave Hearts Private Reserve,Flower
174,California,1,3.29,3.29,Sunny Side Bubble Bar,2,Bath,2020-01-21,21,3,2020,2020-01-19,Jan,2020-01-01,541827,22242,NA,High Mermaid Bath &+ Body,Brave Hearts Private Reserve,Flower
1306,Oregon,1,4.13,4.13,Super Citrus Caramel (4 x 50mg),2,Edibles,2020-11-28,28,48,2020,2020-11-22,Nov,2020-11-01,579187,22991,NA,Choose Love,Sacred Herb Medicinals,Medical
1306,Oregon,1,4.95,4.95,Super Citrus Caramel (4 x 50mg),2,Candy,2020-11-06,6,45,2020,2020-11-01,Nov,2020-11-01,574657,22138,NA,Choose Love,Sacred Herb Medicinals,Medical
1307,California,1,16.63,16.63,Super Citrus Caramel (50mg),2,Edibles,2020-11-08,8,45,2020,2020-11-08,Nov,2020-11-01,574950,23133,NA,Choose Love,Sacred Medicinals,Edibles
1307,California,1,4.96,4.96,Super Citrus Caramel (50mg),2,Edibles,2020-10-17,17,42,2020,2020-10-11,Oct,2020-10-01,571441,22308,NA,Choose Love,Sacred Medicinals,Medical
1307,California,1,5.06,5.06,Super Citrus Caramel (50mg),2,Candy,2020-12-07,7,49,2020,2020-12-06,Dec,2020-12-01,537638,22393,NA,Choose Love,Sacred Medicinals,Edibles
1307,California,1,1.25,1.25,Super Citrus Caramel (50mg),2,Candy,2020-12-05,5,49,2020,2020-11-29,Nov,2020-11-01,580677,23266,NA,Choose Love,Sacred Medicinals,Medical
221,California,1,2.46,2.46,Super Sweet Skunk,2,Flowers,2020-11-25,25,48,2020,2020-11-22,Nov,2020-11-01,578827,84828, Pre-roll,Emeralds,Canapa Brands,Concentrates
221,California,1,3.36,3.36,Super Sweet Skunk,2,Flowers,2020-01-06,6,1,2020,2020-01-05,Jan,2020-01-01,540352,21171, Pre-roll,Emeralds,Canapa Brands,Edibles
221,California,1,16.95,16.95,Super Sweet Skunk,2,Pre-Roll,2020-04-08,8,15,2020,2020-04-05,Apr,2020-04-01,549425,23008, Pre-roll,Emeralds,Canapa Brands,Concentrates
221,California,1,0.55,0.55,Super Sweet Skunk,2,Pre-Roll,2020-06-15,15,24,2020,2020-06-14,Jun,2020-06-01,556876,21975, Pre-roll,Emeralds,Canapa Brands,Edibles
1066,California,1,2.46,2.46,Superfood Granola Bar (100mg),2,Edibles,2020-11-08,8,45,2020,2020-11-08,Nov,2020-11-01,574950,21889,NA,Kaneh Company,Natural Genetics Seeds (SPAIN),Flower
1066,California,1,2.1,2.1,Superfood Granola Bar (100mg),2,Snack,2020-08-01,1,31,2020,2020-07-26,Jul,2020-07-01,561915,21181,NA,Kaneh Company,Natural Genetics Seeds (SPAIN),Flower
1065,California,1,8.5,8.5,Superfood Granola Bar (250mg),2,Edibles,2020-02-03,3,5,2020,2020-02-02,Feb,2020-02-01,543124,22752,NA,Kaneh Company,NATIV,Flower
1065,California,1,2.46,2.46,Superfood Granola Bar (250mg),2,Edibles,2020-01-20,20,3,2020,2020-01-19,Jan,2020-01-01,541696,22805,NA,Kaneh Company,NATIV,Concentrates
1065,California,1,5.06,5.06,Superfood Granola Bar (250mg),2,Snack,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,537237,22582,NA,Kaneh Company,NATIV,Flower
1065,California,1,1.25,1.25,Superfood Granola Bar (250mg),2,Snack,2020-05-19,19,20,2020,2020-05-17,May,2020-05-01,553890,82581,NA,Kaneh Company,NATIV,Concentrates
1064,California,1,1.25,1.25,Superfood Granola Bar (500mg),2,Edibles,2020-02-03,3,5,2020,2020-02-02,Feb,2020-02-01,543111,21232,NA,Kaneh Company,NASHA,Concentrates
1064,California,1,16.95,16.95,Superfood Granola Bar (500mg),2,Snack,2020-03-20,20,12,2020,2020-03-15,Mar,2020-03-01,547079,22797,NA,Kaneh Company,NASHA,Concentrates
1608,Ontario,1,8.25,8.25,Surreal Cinnamon & Sugar,2,Edibles,2020-11-17,17,46,2020,2020-11-15,Nov,2020-11-01,577094,48138,NA,Portland Premium,VIP Edibles (CANADA),Concentrates
1608,Ontario,1,2.25,2.25,Surreal Cinnamon & Sugar,2,Edibles,2020-09-29,29,39,2020,2020-09-27,Sep,2020-09-01,568874,23194,NA,Portland Premium,VIP Edibles (CANADA),Edibles
1608,Ontario,1,4.13,4.13,Surreal Cinnamon & Sugar,2,Edibles,2020-06-08,8,23,2020,2020-06-07,Jun,2020-06-01,556108,22876,NA,Portland Premium,VIP Edibles (CANADA),Medical
1608,Ontario,1,0.83,0.83,Surreal Cinnamon & Sugar,2,Snack,2020-07-21,21,29,2020,2020-07-19,Jul,2020-07-01,560824,22208,NA,Portland Premium,VIP Edibles (CANADA),Concentrates
1608,Ontario,1,1.63,1.63,Surreal Cinnamon & Sugar,2,Snack,2020-03-29,29,13,2020,2020-03-29,Mar,2020-03-01,548167,21086,NA,Portland Premium,VIP Edibles (CANADA),Edibles
1608,Ontario,1,1.65,1.65,Surreal Cinnamon & Sugar,2,Snack,2020-07-14,14,28,2020,2020-07-12,Jul,2020-07-01,560018,20727,NA,Portland Premium,VIP Edibles (CANADA),Medical
573,Michigan,1,1.25,1.25,Sweet Island Skunk 1g,2,Flowers,2020-10-23,23,43,2020,2020-10-18,Oct,2020-10-01,572302,23265, Pre-roll,Alis Group,French Dab,Edibles
573,Michigan,1,0.55,0.55,Sweet Island Skunk 1g,2,Pre-Roll,2020-07-10,10,28,2020,2020-07-05,Jul,2020-07-01,559543,21976, Pre-roll,Alis Group,French Dab,Edibles
1158,California,1,4.13,4.13,Tangerine Chocolate Bar,2,Edibles,2020-03-29,29,13,2020,2020-03-29,Mar,2020-03-01,548162,21381,NA,FlavRX,PCR Naturals,Medical
1158,California,1,3.95,3.95,Tangerine Chocolate Bar,2,Chocolate,2020-12-08,8,49,2020,2020-12-06,Dec,2020-12-01,537685,22188,NA,FlavRX,PCR Naturals,Medical
138,California,1,4.13,4.13,Tangie Bath Bomb,2,Topical,2020-08-30,30,35,2020,2020-08-30,Aug,2020-08-01,564755,22382,NA,De La Beuh,BirdBubble,Concentrates
138,California,1,2.46,2.46,Tangie Bath Bomb,2,Bath,2020-11-08,8,45,2020,2020-11-08,Nov,2020-11-01,575176,22299,NA,De La Beuh,BirdBubble,Concentrates
139,California,1,0.55,0.55,Tangie Scrub,2,Topical,2020-04-03,3,14,2020,2020-03-29,Mar,2020-03-01,548711,82578,NA,De La Beuh,Biscotti,Flower
139,California,1,0.83,0.83,Tangie Scrub,2,Bath,2020-04-07,7,14,2020,2020-04-05,Apr,2020-04-01,549295,84536A,NA,De La Beuh,Biscotti,Flower
51,California,1,10.79,10.79,Tea Tree Citron Salve,2,Topical,2020-07-06,6,27,2020,2020-07-05,Jul,2020-07-01,559163,23298, 2 oz,Infinite Flower Organics,Alta California Botanicals,Edibles
52,California,1,2.95,2.95,Tea Tree Citron Salve,2,Topical,2020-05-08,8,19,2020,2020-05-03,May,2020-05-01,552270,22698, 1 oz,Infinite Flower Organics,Altai Brands,Edibles
80,California,1,4.13,4.13,Tea Tree Lavender Salve,2,Topical,2020-08-04,4,31,2020,2020-08-02,Aug,2020-08-01,562417,21750, 1 oz.,Infinite Flower Organics,ApothePur,Edibles
128,California,1,8.5,8.5,Tea Tree Lavender Salve,2,Topical,2020-12-14,14,50,2020,2020-12-13,Dec,2020-12-01,538857,22844, 2 oz.,Infinite Flower Organics,Betta Mints by Milo Confections,Edibles
128,California,1,0.85,0.85,Tea Tree Lavender Salve,2,Topical,2020-07-04,4,27,2020,2020-06-28,Jun,2020-06-01,558877,20719, 2 oz.,Infinite Flower Organics,Betta Mints by Milo Confections,Medical
1426,Washington,1,8.5,8.5,THC Original Almond Butter,2,Edibles,2020-02-01,1,5,2020,2020-01-26,Jan,2020-01-01,542849,22844,NA,Highland Pantry,Sugar Magnolia,Flower
1426,Washington,1,5.79,5.79,THC Original Almond Butter,2,Edibles,2020-07-12,12,28,2020,2020-07-12,Jul,2020-07-01,559817,22699,NA,Highland Pantry,Sugar Magnolia,Concentrates
1426,Washington,1,2.1,2.1,THC Original Almond Butter,2,Spread,2020-12-10,10,50,2020,2020-12-06,Dec,2020-12-01,538327,21647,NA,Highland Pantry,Sugar Magnolia,Flower
1426,Washington,1,0.85,0.85,THC Original Almond Butter,2,Spread,2020-01-04,4,1,2020,2019-12-29,Dec,2019-12-01,540026,22616,NA,Highland Pantry,Sugar Magnolia,Concentrates
1101,California,1,14.13,14.13,THC/CBD Caps,2,Edibles,2020-02-15,15,7,2020,2020-02-09,Feb,2020-02-01,543985,48194,NA,ATC,OARA Chocolate,Edibles
1101,California,1,1.63,1.63,THC/CBD Caps,2,Pill,2020-11-17,17,46,2020,2020-11-15,Nov,2020-11-01,577078,22437,NA,ATC,OARA Chocolate,Edibles
648,California,1,0.85,0.85,The Balm!,2,Topical,2020-05-08,8,19,2020,2020-05-03,May,2020-05-01,552285,20982, Small,Portland Premium,Gooey Man,Edibles
268,California,1,7.46,7.46,The Blackout Variety Pack,2,Flowers,2020-02-15,15,7,2020,2020-02-09,Feb,2020-02-01,543985,22070, Pre-roll,GFarma Labs,Canndescent,Flower
268,California,1,0.83,0.83,The Blackout Variety Pack,2,Pre-Roll,2020-11-22,22,47,2020,2020-11-22,Nov,2020-11-01,578067,22614, Pre-roll,GFarma Labs,Canndescent,Flower
7,California,1,8.29,8.29,The Humboldt Cure ,2,Flowers,2020-02-14,14,7,2020,2020-02-09,Feb,2020-02-01,543909,22778, Pre-roll,The Humboldt Cure,2020 Medi Mudd,Edibles
7,California,1,4.95,4.95,The Humboldt Cure ,2,Pre-Roll,2020-09-25,25,39,2020,2020-09-20,Sep,2020-09-01,568147,22507, Pre-roll,The Humboldt Cure,2020 Medi Mudd,Edibles
1029,California,1,10.79,10.79,The MEGA Joint,2,Flowers,2020-01-19,19,3,2020,2020-01-19,Jan,2020-01-01,541584,21216, Pre-roll,The Mega Joint,Mindset Organics Inc.,Medical
1029,California,1,1.25,1.25,The MEGA Joint,2,Pre-Roll,2020-10-23,23,43,2020,2020-10-18,Oct,2020-10-01,572309,23211, Pre-roll,The Mega Joint,Mindset Organics Inc.,Medical
785,California,1,2.1,2.1,The Soak,2,Topical,2020-11-02,2,44,2020,2020-11-01,Nov,2020-11-01,574079,85152, Warm Vanilla Chai,Bubble And Buds,Humble Flower Co.,Medical
785,California,1,15.79,15.79,The Soak,2,Bath,2020-03-07,7,10,2020,2020-03-01,Mar,2020-03-01,545895,48138, Warm Vanilla Chai,Bubble And Buds,Humble Flower Co.,Medical
136,California,1,3.29,3.29,Thin Mint Bath Bomb,2,Topical,2020-10-25,25,43,2020,2020-10-25,Oct,2020-10-01,572758,21162,NA,De La Beuh,Biohazard Seeds (SPAIN),Flower
136,California,1,1.65,1.65,Thin Mint Bath Bomb,2,Bath,2020-05-23,23,21,2020,2020-05-17,May,2020-05-01,554151,22980,NA,De La Beuh,Biohazard Seeds (SPAIN),Flower
146,Michigan,1,1.45,1.45,Thin Mint Scrub,2,Topical,2020-09-13,13,37,2020,2020-09-13,Sep,2020-09-01,566558,22646,NA,De La Beuh,Blazing Ape OG Kush,Flower
146,Michigan,1,2.46,2.46,Thin Mint Scrub,2,Topical,2020-04-19,19,16,2020,2020-04-19,Apr,2020-04-01,550542,21232,NA,De La Beuh,Blazing Ape OG Kush,Concentrates
146,Michigan,1,0.83,0.83,Thin Mint Scrub,2,Bath,2020-11-06,6,45,2020,2020-11-01,Nov,2020-11-01,574734,22208,NA,De La Beuh,Blazing Ape OG Kush,Flower
146,Michigan,1,5.95,5.95,Thin Mint Scrub,2,Bath,2020-11-21,21,47,2020,2020-11-15,Nov,2020-11-01,577696,22654,NA,De La Beuh,Blazing Ape OG Kush,Concentrates
291,Colorado,1,1.63,1.63,Thunder Balm,2,Topical,2020-10-04,4,40,2020,2020-10-04,Oct,2020-10-01,569544,23167, 1 oz,Humboldt Apothecary,CBD Honey Stix,Edibles
1607,Colorado,1,5.79,5.79,Toasted Toffee,2,Edibles,2020-01-20,20,3,2020,2020-01-19,Jan,2020-01-01,541695,84711A,NA,Sconed,VIOLA EXTRACTS,Concentrates
1607,Colorado,1,10.75,10.75,Toasted Toffee,2,Snack,2020-04-11,11,15,2020,2020-04-05,Apr,2020-04-01,549690,22832,NA,Sconed,VIOLA EXTRACTS,Concentrates
894,California,1,7.46,7.46,Top Shelf Pre-Roll,2,Flowers,2020-10-07,7,41,2020,2020-10-04,Oct,2020-10-01,570187,23175, Pre-roll,Papa Johns,Krush RX Extracts,Concentrates
894,California,1,4.25,4.25,Top Shelf Pre-Roll,2,Pre-Roll,2020-12-02,2,49,2020,2020-11-29,Nov,2020-11-01,580305,21479, Pre-roll,Papa Johns,Krush RX Extracts,Concentrates
662,Oregon,1,12.46,12.46,Topical Pain Relief,2,Topical,2020-05-19,19,20,2020,2020-05-17,May,2020-05-01,553768,15056n, 1oz,Empower Bodycare,Green Dragon Extracts,Vapes
1650,California,1,2.95,2.95,Tree Hugger Tangy BBQ (100mg),2,Edibles,2020-12-01,1,48,2020,2020-11-29,Nov,2020-11-01,536520,21111,NA,Om Edibles + Medicinals,WonderLeaf,Concentrates
1650,California,1,3.29,3.29,Tree Hugger Tangy BBQ (100mg),2,Edibles,2020-11-24,24,47,2020,2020-11-22,Nov,2020-11-01,578344,70007,NA,Om Edibles + Medicinals,WonderLeaf,Vape Pens
1650,California,1,1.66,1.66,Tree Hugger Tangy BBQ (100mg),2,Edibles,2020-12-01,1,48,2020,2020-11-29,Nov,2020-11-01,536592,22921,NA,Om Edibles + Medicinals,WonderLeaf,Medical
1650,California,1,4.13,4.13,Tree Hugger Tangy BBQ (100mg),2,Edibles,2020-05-09,9,19,2020,2020-05-03,May,2020-05-01,552508,21314,NA,Om Edibles + Medicinals,WonderLeaf,Batteries
1650,California,1,12.46,12.46,Tree Hugger Tangy BBQ (100mg),2,Snack,2020-07-22,22,30,2020,2020-07-19,Jul,2020-07-01,560938,22690,NA,Om Edibles + Medicinals,WonderLeaf,Concentrates
1650,California,1,3.25,3.25,Tree Hugger Tangy BBQ (100mg),2,Snack,2020-01-14,14,2,2020,2020-01-12,Jan,2020-01-01,541205,21260,NA,Om Edibles + Medicinals,WonderLeaf,Vape Pens
1650,California,1,4.25,4.25,Tree Hugger Tangy BBQ (100mg),2,Snack,2020-12-05,5,49,2020,2020-11-29,Nov,2020-11-01,580644,22372,NA,Om Edibles + Medicinals,WonderLeaf,Medical
1650,California,1,4.25,4.25,Tree Hugger Tangy BBQ (100mg),2,Snack,2020-07-18,18,29,2020,2020-07-12,Jul,2020-07-01,560444,21428,NA,Om Edibles + Medicinals,WonderLeaf,Batteries
933,Nova Scotia,1,2.1,2.1,Twax Pack,2,Flowers,2020-09-22,22,38,2020,2020-09-20,Sep,2020-09-01,567878,20752, Pre-roll,King Cookie,LiQweed (CANADA),Vapes
933,Nova Scotia,1,5.79,5.79,Twax Pack,2,Pre-Roll,2020-02-21,21,8,2020,2020-02-16,Feb,2020-02-01,544598,22183, Pre-roll,King Cookie,LiQweed (CANADA),Vapes
49,California,1,2.46,2.46,Unscented Salve,2,Topical,2020-01-14,14,2,2020,2020-01-12,Jan,2020-01-01,541219,22124, 2 oz,Infinite Flower Organics,Alpha-Cat,Medical
50,California,1,5.95,5.95,Unscented Salve,2,Topical,2020-03-24,24,12,2020,2020-03-22,Mar,2020-03-01,547649,15056N, 1 oz,Infinite Flower Organics,Alpine Vapor,Concentrates
50,California,1,4.13,4.13,Unscented Salve,2,Topical,2020-11-25,25,48,2020,2020-11-22,Nov,2020-11-01,578844,23515, 1 oz,Infinite Flower Organics,Alpine Vapor,Vape Pens
50,California,1,0.55,0.55,Unscented Salve,2,Topical,2020-08-21,21,34,2020,2020-08-16,Aug,2020-08-01,563922,23309, 1 oz,Infinite Flower Organics,Alpine Vapor,Batteries
30,California,1,4.25,4.25,Vanilla 800mg,2,Flowers,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,537265,22960, Pre-roll,Presidential Rx,Absolute Terps,Concentrates
30,California,1,12.46,12.46,Vanilla 800mg,2,Pre-Roll,2020-01-24,24,4,2020,2020-01-19,Jan,2020-01-01,541971,15056BL, Pre-roll,Presidential Rx,Absolute Terps,Concentrates
347,Colorado,1,12.75,12.75,Veda Balm,2,Topical,2020-04-27,27,17,2020,2020-04-26,Apr,2020-04-01,551262,22424, High CBD (Small),Avedica (Veda Chews),Colorado Cannabis Company,Flower
347,Colorado,1,2.92,2.92,Veda Balm,2,Topical,2020-11-30,30,48,2020,2020-11-29,Nov,2020-11-01,579777,84988, High CBD (Small),Avedica (Veda Chews),Colorado Cannabis Company,Concentrates
347,Colorado,1,1.45,1.45,Veda Balm,2,Topical,2020-02-01,1,5,2020,2020-01-26,Jan,2020-01-01,542898,37446, High CBD (Small),Avedica (Veda Chews),Colorado Cannabis Company,Vape Pens
347,Colorado,1,1.25,1.25,Veda Balm,2,Topical,2020-09-07,7,36,2020,2020-09-06,Sep,2020-09-01,565917,23307, High CBD (Small),Avedica (Veda Chews),Colorado Cannabis Company,Edibles
347,Colorado,1,3.29,3.29,Veda Balm,2,Topical,2020-02-15,15,7,2020,2020-02-09,Feb,2020-02-01,543985,21318, High CBD (Small),Avedica (Veda Chews),Colorado Cannabis Company,Medical
269,California,1,2.95,2.95,Verde G Stik,2,Flowers,2020-06-22,22,25,2020,2020-06-21,Jun,2020-06-01,557787,22454, Pre-roll,GFarma Labs,Cannsalus,Medical
269,California,1,11.63,11.63,Verde G Stik,2,Pre-Roll,2020-01-28,28,4,2020,2020-01-26,Jan,2020-01-01,542541,22427, Pre-roll,GFarma Labs,Cannsalus,Medical
273,California,1,1.25,1.25,Violeta G Stik,2,Flowers,2020-01-17,17,3,2020,2020-01-12,Jan,2020-01-01,541281,22892, Pre-roll,GFarma Labs,Captain Puffs,Flower
273,California,1,4.95,4.95,Violeta G Stik,2,Pre-Roll,2020-11-16,16,46,2020,2020-11-15,Nov,2020-11-01,576855,22138, Pre-roll,GFarma Labs,Captain Puffs,Flower
29,California,1,2.95,2.95,Watermelon 800mg,2,Flowers,2020-03-28,28,13,2020,2020-03-22,Mar,2020-03-01,547936,22327, Pre-roll,Presidential Rx,Absolute Cannabis Seeds,Flower
29,California,1,5.79,5.79,Watermelon 800mg,2,Pre-Roll,2020-12-06,6,49,2020,2020-12-06,Dec,2020-12-01,580983,23560, Pre-roll,Presidential Rx,Absolute Cannabis Seeds,Flower
